Salary
119687
85802
98217
93751
65896
86618
69830
88151
84985
85843
86146
127807
74925
76191
95318
72024
113443
91713
115475
92589
91903
89531
89675
97501
112094
66212
74362
102407
87036
84382
102132
90541
87560
98846
101392
67868
86990
45
71440
105753
93008
104310
95721
94988
78751
108142
102644
54
159099
30
110314
90911
90911
69107
89675
79227
93160
109497
112094
59
85987
120763
88656
85992
70244
88834
70601
71416
126832
63671
61694
104086
82130
78312
88577
101776
28
134512
95222
91958
86526
94948
90777
68697
65436
37
109262
125016
60996
123977
80093
90614
91805
107989
74604
34
87941
77459
34
91280
91945
125823
88666
102727
99466
91116
84112
89675
65237
82601
41
77851
96425
84242
113883
88514
102058
96783
72291
86618
70348
95318
42
100024
92180
57014
88146
87357
112667
74292
129363
91867
147394
100686
90345
141332
74942
93466
86618
75127
106324
82574
70601
112413
37
40
88332
91968
111259
73863
86618
90184
111321
82655
101631
91231
124828
67486
71332
65778
68697
84150
84320
88657
45
83698
62452
76427
88535
90694
78366
97593
137569
142654
140606
137091
84853
111047
81545
79002
66237
82529
108993
85843
70358
108950
76686
39
46
56
74942
82977
74744
89735
86284
20
75408
76448
88385
68106
94410
96145
88656
52
141848
105382
66424
101903
116123
93732
93664
137101
137101
106202
97205
42230
84580
85810
176770
67921
76560
97227
111504
23
107515
86618
85843
75379
183709
80095
115475
109135
88625
130440
133839
121368
89681
23
72892
34
88874
33
50660
87941
81859
24
98337
95789
136032
87809
152515
102946
86332
26
77220
72701
67094
93134
75515
67360
106532
102809
75002
74758
81981
64
108000
86691
42
80114
70036
117189
70036
117189
72957
80703
98268
74181
105697
90218
82025
149803
84545
80776
97976
97318
89267
94299
103531
111480
104520
89165
85636
89218
25
93053
101173
95789
90769
75434
81248
95789
72167
93325
82075
92467
69007
62452
96647
88112
133284
122961
149809
82542
113633
53606
118085
91364
98200
82983
127842
73488
20
112718
125805
84834
94770
89849
7787
21
33
93656
74204
97595
8082
93547
81420
120848
101510
77905
73797
92647
78658
90483
25
47
67194
40
88634
115475
137993
66874
119949
107001
129111
95789
132829
57194
98200
85599
79460
79834
87586
86545
91153
91713
86450
75079
85853
87128
37
93429
76628
98710
103941
92732
63189
109174
99730
141873
84260
73171
95050
132474
98657
101532
98846
76427
121469
103717
146096
144113
144113
43
69007
95530
90309
115604
89999
82516
109988
57133
24
113367
132857
83683
88832
75296
24
71332
100000
68886
105655
95789
118359
56207
90118
71332
95721
105507
91713
6556
79095
82813
79251
59324
89860
75182
50
117189
85408
87076
7593
96829
44
79466
94666
97310
105563
78722
78541
78871
65741
80298
75112
74228
99155
90865
72469
74164
104587
66655
71216
83901
70020
91713
86618
70959
98200
70556
118658
103891
93095
104520
36
22
90784
82542
83594
44
112094
72555
92202
74758
76639
88378
91703
88384
68697
65258
87836
80591
122947
24
140162
104154
85292
117689
91204
74709
69066
98123
90358
80422
24
116731
144903
97887
77681
87639
140589
87308
96688
84465
23
75807
107806
39
96299
124702
66147
96102
99332
92458
83596
59954
80704
95014
83325
100375
89165
99927
73482
59817
95157
84821
86554
71948
86835
110569
73087
70335
75990
70958
59514
81035
87072
86618
96210
119343
52
99201
98200
92073
82099
42
79947
131846
79320
79278
99874
70081
71416
86031
75261
74399
95280
135579
65133
111823
83029
98371
98200
125111
70428
8348
132519
43
95611
76733
95702
86128
95702
86128
69840
76226
93675
90421
81051
90949
82141
89911
97441
74404
85843
8429
91035
86526
87110
128398
23
75444
58378
82457
27
79929
92423
88138
80007
97064
109478
71243
77740
86399
78136
84348
88832
90167
90932
71598
119154
40
77550
77440
54864
107228
92866
84729
92087
64811
73797
140220
9052
111587
136920
87052
81523
78964
26
43
135153
89362
90000
43
87201
67493
79031
90430
88112
83643
74355
91669
104872
59954
92371
102077
92732
95318
78569
91820
84545
92109
85949
85621
69713
24
68933
89854
82452
136273
175233
62452
71332
114786
87934
123292
54
84106
87647
62177
84301
77856
70917
95530
87094
57133
103990
97879
97842
93751
89531
91629
129284
80057
111321
90694
79485
136383
117553
43
72455
88553
115413
83509
76087
67520
75182
84146
97873
139078
94927
22
111405
93168
121301
98846
84972
107088
91327
106654
77934
96872
82333
100095
82438
99044
80497
87214
88309
86108
74942
96808
96902
87223
120286
96400
6134
96246
90694
72521
47
96808
75001
88217
100571
79427
85323
83722
29
106907
93751
98200
85873
78066
93729
93910
92185
98900
46
71416
77339
127014
81586
81285
94498
83924
81659
84968
83545
77979
27
80576
75617
86618
86149
100884
90027
82632
91713
137569
100260
101903
126344
83561
88656
119017
76553
77703
129429
86667
98200
112094
87170
95856
118249
108482
145211
46
90743
74604
93134
79718
85809
95408
22
95789
76434
74243
89907
86618
70531
112367
96494
123812
90373
101234
74389
121319
72326
108956
78299
83490
106638
109259
103347
87127
109636
91794
102154
76427
156130
80854
93459
86618
77851
61142
67348
93708
74666
80027
105900
84475
123686
39
128369
98200
102417
73176
95721
25
108364
95721
68203
61299
74821
89886
116170
95280
78052
96610
85109
62338
73482
139664
87917
92679
91609
127501
86190
102885
103314
118435
103808
116674
68697
137397
117590
71416
52
110210
91121
120037
22
151836
47
70010
132037
38
77222
64687
126557
101982
142665
86618
117318
77821
91569
110020
31
72756
48
69958
78995
42
93664
71684
82813
83576
102720
87251
101666
61992
7708
71181
70169
97975
53
88628
98200
97958
136796
102644
98264
86312
56835
90766
85850
89150
75000
73000
112723
80543
75494
134106
78207
171970
77459
79151
74389
89271
86828
112126
69297
132424
71416
127379
77086
102927
69485
78953
72566
120343
27
46
38
95755
121802
74199
25
90373
97924
89974
78658
81573
66730
95789
72444
93751
97497
95827
95318
91307
86577
79125
90358
136225
98495
77577
116160
77794
146940
39
146940
39
98865
98846
126428
98825
98200
89675
23
89277
112094
96102
87934
129656
90973
71309
124038
159770
94783
95318
93751
95789
133632
98337
89675
103456
68697
104627
97725
72326
111321
71169
118836
78393
131378
67587
98764
90651
91713
90686
71952
72756
50
95567
42
68639
77086
106678
95975
75071
77755
95318
137522
127099
147760
69156
87461
65420
93264
88600
93264
88600
88249
76810
113151
75269
68114
122257
90791
68041
145981
94770
79994
85547
78208
98856
88693
101259
152855
80384
77565
102133
90062
93845
147416
80000
81442
72157
102132
79733
118632
56138
85770
97139
89396
105179
104278
92694
106118
102000
82240
23
82500
54239
106188
96607
87927
81467
113096
86441
89510
115072
78307
61481
6785
86618
67700
97666
97637
97533
85382
90940
62452
77036
62489
112146
86362
80342
87593
82452
82727
120246
41
76543
68623
126584
124137
100561
109858
75965
95318
75763
114722
60323
96861
102041
23
87902
90892
87127
89301
112462
98939
81411
109729
105933
103985
82748
50
150989
101413
73726
109192
108176
65475
64227
98494
88687
59509
86820
96299
76427
95154
113074
109582
99505
56104
82083
117100
84232
95318
93148
98846
52570
81265
89047
117411
49463
87892
79994
65519
93751
86231
24
95789
63786
87610
97144
81171
132188
99356
93148
95789
101340
121495
96759
111523
88788
94662
98286
109475
106572
89344
89930
129142
73456
66730
6805
117809
81659
105574
86618
91412
92717
82536
79485
72384
103343
79246
115318
32
106914
79725
63015
95789
88548
85142
103598
73797
73993
87560
99356
67124
90941
68743
66178
72095
34
72145
78979
71416
115100
75248
47
76202
24
87183
91713
89023
90636
61919
75667
111990
73543
69923
138131
105724
89500
98966
71318
39
20
95691
78165
65330
78700
121605
122970
93043
70199
157176
92295
80000
96808
80758
56
96808
24
74447
89675
71406
98200
88973
87560
91787
145513
96391
56995
125907
124837
97585
84465
36
87599
73147
72219
92093
127572
68782
76596
97211
74860
103740
91958
47
106089
87637
65614
88252
89675
119652
108229
74782
91976
37498
100670
117189
66442
82069
93943
88973
88112
72145
74077
77123
87637
102237
28
86618
73949
73180
65973
79426
105849
94534
105633
106787
117381
96490
69112
178331
77956
106265
88080
58518
112103
92903
106998
90608
132474
103507
109723
119366
47
112094
83561
109259
57
68697
72347
78669
172664
101375
72808
45
106838
87267
75903
74391
87352
79283
71160
95318
77704
86230
92854
74942
83628
72483
91979
106490
119154
79964
57382
93664
72277
82623
78843
80509
80395
95000
71332
84580
73474
84200
110065
78440
115162
60331
95789
111839
21
94536
22
86618
73978
98523
98163
109269
99763
140734
93458
102574
118351
95789
82575
82830
92309
77318
56456
101270
113449
66456
106512
81104
82892
139360
93678
81362
41
94496
123143
90769
62843
82554
93410
116929
79749
131962
25
103598
89675
86840
72476
63729
8354
97709
101120
98200
103236
98846
93751
81729
82564
35
86949
80966
61894
123381
77058
141592
47
60658
144242
87638
94576
119871
124316
89190
104846
